id,Job Title,Tokenized_Description
7,Accountant,advise on withholding tax custom duties and tax treaties evaluate all possible tax savings and planning related issues of the group and seek all possible opportunities to minimize tax exposure maximize tax savings improving tax documentation for interco transactions and major transactions and ensure they are in compliance of oecd guidelines and local transfer pricing regulations assist in drafting and implementation of group transfer pricing policies liaison with the singapore agencies on tax incentive where applicable keep abreast of current taxation developments and conduct training to respective subsidiary finance tax compliance eci computation and form c submission full sets of accounts for smaller entities requirements university degree or professional qualification in accounting at least to years relevant experience with big four accounting firms.
7,Accountant,oil and gas infrastructure/ construction industry experience analytical incisive in identifying and reporting on trends and business risk strong commercial awareness good computer skills including advanced knowledge of excel excellent communication skills
8,Accountant,job description the incumbent will work with the team to perform the daily operations and ensure timely closing of accounts during month-end.
8,Accountant,key responsibilities .
8,Accountant,responsible for all key aspects of the accounts receivable function .
8,Accountant,provide leadership and guidance to members of the team .
8,Accountant,ensure timely resolution of issues and queries .
8,Accountant,ensure procedures are in compliance with prevailing corporate policies and regulatory requirements .
8,Accountant,to liaise and follow up with vendors and customers relating to billings and collections .
8,Accountant,actively assist the team in collections and resolving issues .
8,Accountant,review monthly balance sheet schedules and ensure adequate follow-up of aged items .
8,Accountant,review and/or prepare monthly reports on receivables and collections .
8,Accountant,monitor aged invoices and bad debts provisions to ensure adequate follow-up and initiate write-off when necessary .
8,Accountant,standardize processes and implement best practices .
8,Accountant,review processes periodically to ensure effectiveness and efficiency .
8,Accountant,prepare ad hoc reports and participate in projects .
8,Accountant,liaise with internal and external auditors as necessary .
8,Accountant,partner with accounting support on process improvements and changes .
8,Accountant,resource planning staff development .
8,Accountant,prepare/review kpi reports key requirements at least a bachelor degree in accounting or equivalent at least years relevant working experience preferably from a mnc environment people management experience is a must cpa or ca membership are desired must be proficient in ms excel/computer savvy sap experience is an advantage strong command of written and spoken english is required
9,Accountant,financial and statutory reporting ensure accurate and timely delivery of monthly quarterly and annual financial reports including analysis and commentaries on variances ensure financial and statutory reports are in compliance with sfrsi preparation of accounting position papers for financial instruments including derivatives non-financial investments implementation of new accounting standards and other matters assist in internal and external audit matters of the company during audit periods bachelor degree in accountancy or acca with minimum years experience in audit and/or accounting in large singapore organisation experience with sap or equivalent erp system and excellent excel skills strong working knowledge of ifrs accounting and reporting.
9,Accountant,experience in drafting technical accounting papers is highly valued self motivated resourceful hands-on and meticulous excellent report writing and analytical skills applicants who have worked in singapore listed company experience is an added advantage we regret that only shortlisted applicants will be notified.
10,Accountant,we are looking for a ca or equivalent with prior experience with one of the big audit firms.
10,Accountant,this team member will be responsible for partnering with the business on day-to-day operations as well as managing statutory reporting requirements.
10,Accountant,role summary manage all aspects of the finance function including financial reporting management analysis internal control treasury and cash flow management.
10,Accountant,manage an outsourced accounting firm.
10,Accountant,partner with internal stakeholders to balance compliance and efficiency.
10,Accountant,produce monthly corporate management pack including pl balance sheet and variance analysis.
10,Accountant,liaise with external stakeholders including auditors tax authorities tax advisors bankers corporate secretary.
10,Accountant,train internal stakeholders on the optimum use of all systems to drive productivity.
10,Accountant,projects and ad-hoc duties minimum requirements the successful applicant will have training with one of the big audit firms and have at least years of post-qualification ca/acca or equivalent experience as finance professional.
10,Accountant,prior strong experience of best practices in finance and accounting processes preferably in a mnc environment.
10,Accountant,possess sound accounting/finance analytical and interpersonal skills demonstrate strong work initiative and the ability to adapt new challenges and ideas.
10,Accountant,an independent player with dedication to teamwork.
10,Accountant,results-oriented plus ability to balance multiple priorities and projects.
10,Accountant,comfortable working in a dynamic and fast-paced environment.
10,Accountant,good to have experience in sun systems.
11,Accountant,responsible for collecting and checking invoices and originate the invoice approval procedure responsible for the invoices exchange with divisions code invoice timely and accurately collect vendors information and apply for new vendor code duly prepare payment voucher according to the due date clear ap promptly communicate with vendors prepare ap aging and reconciliation monthly reconcile ap statement with vendors statement responsible for filing invoices and ap documents other duties as assigned candidate must possess at least bachelor's degree/post graduate diploma/professional degree in finance/accountancy/banking or equivalent.
11,Accountant,at least years of working experience in the related field is required for this position.
11,Accountant,preferably junior executive specialized in finance - general/cost accounting or equivalent.
12,Accountant,duties consolidation for group listed on sgx maintain full set of company accounts manage monthly quarterly and year end closing activities.
12,Accountant,monitor the intercompany transactions and perform interco reconciliation.
12,Accountant,analysis of monthly management reports for both financial and management reporting.
12,Accountant,gst reporting liaise with external auditors assist with quarterly sgx announcement assist in the preparation of corporate tax submission other duties that may be assigned from time to time.
12,Accountant,requirement degree in accountancy or acca qualification.
12,Accountant,minimum years of relevant experience.
12,Accountant,able to travel on short notice independent and self-motivated.
12,Accountant,team player with good communication and interpersonal skills.
12,Accountant,a competitive remuneration package that commensurate with relevant experience and qualifications will be offered to the successful candidate.
12,Accountant,interested candidates are invited to apply online stating your current and expected salary and date of availability to us.
12,Accountant,we regret that only shortlisted candidates will be notified.
12,Accountant,thank you for your application.
13,Accountant,responsibilities input journal entries accruals prepayments etc into sap prepare schedules for month end and year end closing fixed asset accounting and monitoring perform monthly inventory review and report review vendor invoices and supporting documents for payment lead in stocktake and fixed asset count assist in annual budget exercise and annual audit ad-hoc analysis/reporting qualification/experience degree in accountancy / acca at least years relevant accounting experience preferred experience in sap will be an advantage must be proficient in microsoft excel
14,Accountant,requirements possess at least a degree in accounting/acca preferably with at least years of working experience in the related field experience in full set of accounting proficient with quickbook accounting software experience/familiar with auditing process willing to take initiatives able to work independently and take on additional responsibilities have good analytical skills well organize and able to instruction clearly willing to travel overseas if required kindly apply with a complete resume primary job responsibiliies monthly payroll and cpf submission less than headcounts full set of accounts for entities setup and updating of transaction using quickbook issuing cheque for internal and external payments setup proper accounting filing system directors' expenses and claims able to handle annual auditing assist executive director in daily administration basic administrative work such as office inventory control petty cash
15,Accountant,accountants job scope handle all aspects of the financial accounting matters.
15,Accountant,execute day-to-day operation in accounting.
15,Accountant,ensure proper month-end closing of accounts on timely basis.
15,Accountant,prepare and provide timely accurate financial information and monthly reports to management and the board.
15,Accountant,prepare consolidation of group accounts.
15,Accountant,responsible for year-end audit.
15,Accountant,closing of group accounts.
15,Accountant,liaison and work with subsidiaries external parties bankers tax agents and auditors.
15,Accountant,prepare audit schedules provision and budget schedules etc.
15,Accountant,requirements recognized degree in accountancy or cpa/acca good knowledge of accounting practices and standards.
15,Accountant,good communication analytical and problem solving skills.
15,Accountant,interested candidates please kindly send us your resume with a recent photograph and indicate your current expected salaries to eric@jobstudio.com.sg we regret that only shortlisted candidates will be notified jobstudio pte ltd license no.
15,Accountant,c posting personnel khor jun xiong eric registration no.
15,Accountant,r
16,Accountant,reporting to the finance manager the project accountantpa is a key member of the finance team and works directly with the project managers to support project delivery teams across the entire project life cycle from bidding to close-out.
16,Accountant,the pa is expected to support several projects simultaneously flexible in dealing with multiple project managers while maintaining the required level of standards demanded by the organisation.
16,Accountant,as a key business partner the pa serves as an interface between operations and finance supporting project delivery teams with timely insights into the financial performance of projects to ensure delivery against plans.
16,Accountant,responsibilities monitor project performance determine improvement areas by developing key performance indicators for critical metrics clearly communicate projects results and status to stakeholders on a regular basis maintain project schedule and cost forecast throughout project active involvement in project budgeting and forecasting processes administer and review all plans against actual results with a view to identify explain and correct variances as appropriate analyse schedule and cost trends and provides actual and forecasted cost schedules to project team provide insights into project wip collections risks opportunities and cashflow present all financial data in a transparent way attends project and management review to present cost status requirements degree in accountancy acca or equivalent with at least years of relevant experience.
16,Accountant,prior exposure to accounting for construction contracts is preferred.
16,Accountant,strong interpersonal and communication skills experience in effectively communicating key financial data and the ability and desire to translate complex financial concepts to individuals at all levels including finance and non-finance managers.
16,Accountant,advanced microsoft excel skill is essential.
16,Accountant,by submitting any application or resume to us sender will be deemed to have agreed and consented to us to collect use retain and disclose your personal information to prospective employers for their consideration.
16,Accountant,your application is greatly appreciated and we regret that only shortlisted applicants will be notified.
16,Accountant,reg no r fsk advisory pte ltd ea license no c
17,Accountant,accountant duration months is convertible to perm depends location serangoon north job responsibilities assist in sap implementation assist in resolving system issues after sap go-live general accounting monthly reporting to prepare all journal entries for month end closing to perform month end closing procedure to ensure balance sheets listing is duly maintained and reviewed on a monthly basis with schedules documents to support the balances to be responsible to ensure preparation of timely accurate monthly accounts to attend to all general accounting related matters fixed assets / leased assets non-cap assets fixed assets/leased assets non-cap assets registers are duly updated depreciation amortization expenses are correctly computed and picked up in the pl physical count ties to register job requirements at least possess degree in accountancy or higher acca or equivalent minimum years of relevant experience able to perform under stress positive work attitude observant and perform confidentiality at work team player job code vant email address os@capitagrp.com as this position is urgent kindly email detailed cv or contact us @ and attention to vant with current and expected salary notice period and reason for leaving each job.
17,Accountant,we regret to inform that only shortlisted candidates will be notified.
17,Accountant,ea license no.
17,Accountant,c ea reg.
17,Accountant,id r vanessa teh ann chi by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
17,Accountant,please access our website at www.capitagrp.com for a copy of our privacy policy.
17,Accountant,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
17,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
18,Accountant,job scope manage and overseeing daily ap / ar / gl functions prepare management report financial analysis and audit schedules track forecast against budgets and targets and reporting of actual measurement of actual results against forecasts gap analysis of actual vs forecast to continuously review and update the departments policies and procedures relating to financial accounting regulatory reporting and daily operations to endure and maintain an effective system of internal controls and suggest improvements for better work processes liaising with internal and external auditors tax agent auditor and related branches in relation to management reporting matters to investigate and report discrepancies and irregularities job requirement minimum diploma/degree in accountancy or other similar field able to start work immediately or within short notice able to use sap or oracle would be advantageous interested candidates do send in your resume to wendykhoo@recruitexpress.com.sg attn wendy khoo hui wen r recruit express pte ltd c
19,Accountant,months' maternity cover european asset management company located near raffles place mrt ​ responsibilities responsible for accounting processes and tasks i.e.
19,Accountant,ap ar processes gl account reconciliation etc.
19,Accountant,prepare month end schedules and analysis work prepare regulatory / management reports gst mas or surveys assist in quarterly group consolidation reporting assist with yearend audit and tax queries requirements degree in accountancy with - years relevant experience experience in audit / financial industry preferred good communication skills possess a can-do attitude good analytical skills and is meticulous advanced excel powerpoint skills able to work under pressure and tight timelines to apply please email your detailed cv in ms word format to js@cadmusresources.com with the following details inside your cv for faster processing reasons for leaving for each past and current employment salary drawn for each past and current employment expected salary earliest availability date we regret that only short-listed candidates will be contacted shortly.
20,Accountant,description handling the group consolidation of accounts monthly statutory reporting budgeting and providing variance analyses and commentaries on monthly quarterly and annual financial reports.
20,Accountant,responsible for the financial and management reporting functions.
20,Accountant,ensuring compliance with all aspects of statutory and regulatory requirements for the group of companies in a timely manner.
20,Accountant,requirement degree in accountancy or related discipline.
20,Accountant,possess years related working experience.
20,Accountant,interested candidates please forward a detailed resume in ms word format and email to admin@tempserv.com.sg stating - all work experiences - reason for leaving - last drawn and expected salary - date of availability consultant in-chargejimmy lee r employment agency licence no c
21,Accountant,update standard cost and cost management set up responsible for month-end closing for inventory assist in calculating labor and overhead cost allocation prepare and submit inventory schedules through hyperion monthly prepare pl balance sheet forecast on cost related expenditures monthly responsible for cost variance analysis job requirements candidate must possess at least a diploma advanced/higher/graduate diploma bachelor's degree post graduate diploma professional degree any field.
21,Accountant,at least years of working experience in the related field is required for this position.
21,Accountant,preferably junior executives specializing in finance - general/cost accounting or equivalent.
21,Accountant,interested candidates who wish to apply for the advertised position please email us an updated copy of your resume attnnlt or contact our office at for a confidential discussion.
21,Accountant,we regret that only shortlisted candidates will be notified.
21,Accountant,job code nlt email address bs@capitasingapore.com ea license no.
21,Accountant,c
22,Accountant,handle full set of accounts ensure timely and accurate billing of invoices prepare monthly bank reconciliations inventory reconciliations and intercompany confirmations prepare ar aging analysis report and sales report assist to update audit schedules assist in month end closing and preparation of journal entries maintaining fixed assets register assist in preparation of quarterly gst filing key in simple payroll entries into system work pass/employment pass applications other ad-hoc duties as assigned requirements at least years of working experience in the related field is required for this position.
22,Accountant,interested candidates who wish to apply for the advertised position please email us an updated copy of your resume.
22,Accountant,email address gs@talenttradergroup.com ea license no c for candidate who applied for the advertised position is deemed to have consented to us that we may collect use or disclose your personal information for purpose in connection with the services provided by us.
23,Accountant,responsible for timely and accurate financial reporting and analysis consolidation of budget and forecast for the group sgx announcements and statutory accounts preparation prepare monthly consolidated management reporting for the group handle external and internal audit tax reporting and statutory matters requirements degree in accountancy / cpa / ca / acca at least years of experience strong in consolidation interested applicants for the above advertised position please kindly email your updated resume to gs@talenttradergroup.com for candidate who applied for the advertised position is deemed to have consented to us that we may collect use or disclose your personal information for purpose in connection with the services provided by us.
24,Accountant,to vb -day work week .am to pm location boonlay my client is an mnc in the construction industry.
24,Accountant,responsibilities monitor project performance determine improvement areas by developing key performance indicators for critical metrics clearly communicate projects results and status to stakeholders on a regular basis active involvement in project budgeting and forecasting processes administer and review all plans against actual results with a view to identify explain and correct variances as appropriate maintain project schedule and cost forecast throughout project analyse schedule and cost trends and provides actual and forecasted cost schedules to project team provide insights into project wip collections risks opportunities and cashflow present all financial data in a transparent way attends project and management review to present cost status actively reviewing and recommending measures for continuous improvement in project management and reporting processes qualifications requirements degree in accountancy acca or equivalent with - years of relevant experience.
24,Accountant,prior exposure to accounting for construction contracts is essential keen analytical organization and problem-solving skills which allows for strategic data interpretation versus simple reporting strong interpersonal and communication skills experience in effectively communicating key financial data and the ability and desire to translate complex financial concepts to individuals at all levels including finance and non-finance managers advanced microsoft excel skills is essential ability to identify and implement change all successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits.
24,Accountant,please email your resume in a detailed ms word format to crystal.wu@peopleprofilers.com stating .
24,Accountant,current drawn .
24,Accountant,expecting salary .
24,Accountant,date available .
24,Accountant,reason to leave each job we regret that only shortlisted candidates will be notified crystal wu jia lin people profilers pte ltd anson road -/ international plaza singapore tel www.peopleprofilers.com ea license number c ea personnel reg nos r job id
25,Accountant,responsibilities maintain accurate standard costs enhance internal controls and improve processes around operations accounting to ensure compliance with accounting standards ensure proper and timely accounts reconciliations perform gross margin analysis inventory analysis and manufacturing cost variance analysis review and analyze work order variances to identify bill of material and routings inaccuracies and take corrective actions compute and reset standard costs/rates and perform standard cost roll annually provide support for annual manufacturing budgets liaise with internal and external auditors perform month-end close requirements candidate must possess at least an accounting degree or acca association of chartered certified accountants.
25,Accountant,experience with sap system and proficient in microsoft office interested applicants for the above advertised position please kindly email your updated resume to gs@talenttradergroup.com for candidate who applied for the advertised position is deemed to have consented to us that we may collect use or disclose your personal information for purpose in connection with the services provided by us.
26,Accountant,job duties reporting to the finance manager you will be responsible for the financial and management reporting functions including group consolidation.
26,Accountant,you will be tasked with handling the group consolidation monthly statutory reporting budgeting and providing variance analyses and commentaries on monthly quarterly and annual financial reports ensuring compliance with all aspects of statutory and regulatory requirements for the group of companies in a timely manner.
26,Accountant,in addition you will ensure timely preparation of quarterly and ad hoc board papers sgx announcement and presentation.
26,Accountant,job requirements you should be ca qualified and have at least a degree in accounting with minimum years of experience in handling group consolidation.
26,Accountant,to be successful in the role you will need to have strong technical skills and have strong excel skills.
26,Accountant,you will need to be able to work in a fast-paced environment have good communication skills and be independent and proactive.
26,Accountant,any experience using hyperion and cognos would be advantageous.
26,Accountant,interested candidates who wish to apply for the advertised position please email us an updated copy of your resume attn cal in ms word format.
26,Accountant,we regret that only shortlisted candidates will be notified.
26,Accountant,job code cal email address bs@capitasingapore.com registration no.
26,Accountant,r ea license no.
26,Accountant,c
27,Accountant,senior accountant funds - real estate/reit industry accountabilities financial and compliance reporting oversee and manage all accounting related matters for the fund reporting entities including preparing and reviewing of the monthly/ quarterly management reporting collaborate with finance teams of centre management office and offshore service vendors to ensure the consolidated management accounts are finalised in a timely fashion.
27,Accountant,conduct regular balance sheet review and perform monthly bank accounts reconciliation collate and prepare variance analysis with commentary for management reporting liaise with auditors to ensure timely completion of annual audit.
27,Accountant,assist in preparation of year end audit schedules and financial statements prepare dividend notices and arrange for dividend payment to shareholders and investors.
27,Accountant,provide appropriate accounting treatment advice to internal stakeholders for projects.
27,Accountant,assist in compliance reporting duties for fund reporting entities in accordance with jurisdictional requirements familiar with malaysia frs and bahasa malaysia taxation budget and forecasting work with in-house tax advisory team and tax consultant to review and/or respond to tax queries raised by inland tax authorities over the onshore and offshore fund reporting entities.
27,Accountant,review quarterly gst/malaysia tax filing work with tax consultant to prepare and file the annual tax returns for the fund reporting entities prepare annual budget and quarterly forecast monitor and manage cash flow projection for purposes of debt financing dividend declaration and capital outlay expenditure treasury assist in-house treasury team in arrangement for debt / bond facilities and interest rate hedges fixing assist in preparation of the loan covenant reporting and submission to financial institutions or banks such as compliance certificate tenancy report audited and/or half yearly financials reports interest cover ratio etc.
27,Accountant,assist in compliance reporting responsibilities per bank regulatory requirements system and workflow conduct system and workflow gaps analysis and make value-added recommendations to improve productivity and efficiency review system and workflow regularly to ensure the accuracy and integrity of financial data and information support finance manager in system enhancements projects working closely with other end users it team and rd party consultants attributes bachelor of accountancy/business/commerce ca/cpa or acca qualified good knowledge of companies act and professional accounting practices relating to financial/ consolidation accounting singapore tax regulations in gst and corporate income tax min years of auditing or finance experience in a real estate fund with multiple entities across various jurisdictions handling fund accounting experience preferred proficiency in microsoft office software applications particularly ms excel advanced word and powerpoint and general ledger systems salary s to s per month annnual attractive remuneration awaits
28,Accountant,responsibilities maintain accurate standard costs enhance internal controls and improve processes around operations accounting to ensure compliance with accounting standards ensure proper and timely accounts reconciliations perform gross margin analysis inventory analysis and manufacturing cost variance analysis review and analyze work order variances to identify bill of material and routings inaccuracies and take corrective actions compute and reset standard costs/rates and perform standard cost roll annually provide support for annual manufacturing budgets liaise with internal and external auditors perform month-end close requirements candidate must possess at least an accounting degree or acca association of chartered certified accountants.
28,Accountant,experience with sap system and proficient in microsoft office interested applicants for the above advertised position please kindly email your updated resume to gs@talenttradergroup.com for candidate who applied for the advertised position is deemed to have consented to us that we may collect use or disclose your personal information for purpose in connection with the services provided by us.
29,Accountant,update standard cost and cost management set up responsible for month-end closing for inventory assist in calculating labor and overhead cost allocation prepare and submit inventory schedules through hyperion monthly prepare pl balance sheet forecast on cost related expenditures monthly responsible for cost variance analysis job requirements candidate must possess at least a diploma advanced/higher/graduate diploma bachelor's degree post graduate diploma professional degree any field.
29,Accountant,at least years of working experience in the related field is required for this position.
29,Accountant,preferably junior executives specializing in finance - general/cost accounting or equivalent.
29,Accountant,interested candidates who wish to apply for the advertised position please email us an updated copy of your resume attnnlt or contact our office at for a confidential discussion.
29,Accountant,we regret that only shortlisted candidates will be notified.
29,Accountant,job code nlt email address bs@capitasingapore.com ea license no.
29,Accountant,c
30,Accountant,responsible for timely and accurate financial reporting and analysis consolidation of budget and forecast for the group sgx announcements and statutory accounts preparation prepare monthly consolidated management reporting for the group handle external and internal audit tax reporting and statutory matters requirements degree in accountancy / cpa / ca / acca at least years of experience strong in consolidation interested applicants for the above advertised position please kindly email your updated resume to gs@talenttradergroup.com for candidate who applied for the advertised position is deemed to have consented to us that we may collect use or disclose your personal information for purpose in connection with the services provided by us.
31,Accountant,responsibilities handle full set of accounts ap/ar/gl and monthly closing review and reconcile intercompany transactions discrepancies assist in preparation of management reports cost and ap control with b/s analysis preparation of monthly forecast liaise with shared service on transactional entries quarterly gst submission review implement and oversee all accounting controls policies and procedures and oversee sox internal control processing of withholding tax requirements degree in accountancy acca or equivalent years of relevant experience experience in erp system especially sap able to work under pressure and meet tight deadlines positive attitude
32,Accountant,about us sats - feeding and connecting asia we are a leading provider of food solutions and gateway services.
32,Accountant,our vision is to feed and connect asia and it is our passion to delight our customers.
32,Accountant,with years of experience and a regional presence in countries sats caters to the needs of the aviation sector and a host of other public and private institutions in areas like defence hospitality healthcare and logistics.
32,Accountant,sats is entering a new phase of growth by expanding our business across the region and connecting our services internationally so as to create new value for our customers partners and shareholders.
32,Accountant,technology-driven and people-led we transform ourselves continually by injecting new technology and investing in people so as to build a more sustainable business.
32,Accountant,gateway services sats' gateway services encompasses services in ground handling which include ramp and baggage handling aircraft cleaning flight operations and load control airfreight and passenger services.
32,Accountant,our offerings also include aviation security cruise handling and cruise terminal management.
32,Accountant,food solutions sats' food solutions comprises in-flight catering commercial and institutional catering research and development food manufacturing and food distribution.
32,Accountant,our offerings also include linen and laundry services and we are the master caterer for the singapore sports hub.
32,Accountant,visit our corporate website http//www.sats.com.sg/ for more information and the latest news.
32,Accountant,responsibilities in charge of the payroll team and ensure payment of salary and allowances is accurate and timely.
32,Accountant,liaise with government authorities cpf board iras and mindef on payroll issues.
32,Accountant,ensure changes in cpf/iras rules are updated accurately and timely in the system.
32,Accountant,ensure accurate and timely e-submission of cpf and income tax clearance.
32,Accountant,process graded employees payroll review policies and procedures related to payroll and ensure compliance perform and monitor the collections of staff debts handle audit queries on payroll and staff debts with internal and external auditors.
32,Accountant,any ad-hoc assignments and projects skills experiences degree or equivalent professional qualification minimum years' experience in payroll processing and at least - years in supervisory role knowledge of singapore employment and related regulations pertaining to payroll ability to develop good interpersonal relationships highly motivated and task oriented meticulous and cautious in completing tasks knowledge of sap system is preferred works well under pressure and tight deadlines
33,Accountant,the position prepares and records asset liability revenue and expenses entries by compiling and analysing account information recommends financial status by collecting information preparing balance sheet profit and loss statements and other reports.
33,Accountant,substantiates financial transactions by auditing documents maintains accounting controls by preparing and recommending policies and procedures maintains financial security by following internal controls answer accounting procedure questions by researching and interpreting accounting policy and regulations complies with statutory and legal requirements enforcing adherence to requirements and advising management on needed actions prepares special financial reports by collecting analyzing and summarizing account information and trends maintains professional and technical knowledge by attending educational workshops reviewing professional publication contributes to team effort by accomplishing related results as needed the candidate minimum degree in accountancy acca or equivalent years relevant working experience knowledge of erp financial system preferred other details mon- fri -pm months contract up to boon lay way only singaporean may apply we regret that only shortlisted candidates will be notified.
